"","team_name","game_date","season","period","minutes_remaining","seconds_remaining","shot_made_flag","action_type","shot_type","shot_distance","opponent","x","y","player_name","minute"
"2414","Golden State Warriors","11/10/16",2016,2,4,49,"shot_no","Jump Shot","3PT Field Goal",25,"Denver Nuggets",-147,208,"Stephen Curry",26
"2415","Golden State Warriors","11/10/16",2016,3,0,1,"shot_no","Jump Shot","3PT Field Goal",29,"Denver Nuggets",155,247,"Stephen Curry",45
"2416","Golden State Warriors","11/10/16",2016,3,7,2,"shot_no","Jump Shot","3PT Field Goal",23,"Denver Nuggets",-237,-11,"Stephen Curry",38
"2417","Golden State Warriors","11/10/16",2016,3,4,12,"shot_yes","Jump Shot","3PT Field Goal",29,"Denver Nuggets",-176,232,"Stephen Curry",41
"2418","Golden State Warriors","11/10/16",2016,2,1,38,"shot_no","Jump Shot","3PT Field Goal",24,"Denver Nuggets",-243,-11,"Stephen Curry",29
"2419","Golden State Warriors","11/10/16",2016,3,3,3,"shot_no","Jump Shot","3PT Field Goal",33,"Denver Nuggets",107,321,"Stephen Curry",42
"2420","Golden State Warriors","11/10/16",2016,3,10,37,"shot_no","Jump Shot","2PT Field Goal",20,"Denver Nuggets",207,11,"Stephen Curry",35
"2421","Golden State Warriors","11/10/16",2016,1,5,21,"shot_no","Jump Shot","3PT Field Goal",26,"Denver Nuggets",-37,267,"Stephen Curry",10
"2422","Golden State Warriors","11/10/16",2016,1,6,32,"shot_yes","Jump Shot","3PT Field Goal",25,"Denver Nuggets",-147,208,"Stephen Curry",9
"2423","Golden State Warriors","11/10/16",2016,1,0,37,"shot_yes","Jump Shot","3PT Field Goal",25,"Denver Nuggets",-156,198,"Stephen Curry",15
"2424","Golden State Warriors","11/10/16",2016,3,6,32,"shot_yes","Jump Shot","3PT Field Goal",25,"Denver Nuggets",-201,149,"Stephen Curry",39
"2425","Golden State Warriors","12/15/16",2016,3,1,42,"shot_no","Jump Shot","2PT Field Goal",22,"New York Knicks",-215,62,"Stephen Curry",44
"2426","Golden State Warriors","1/22/17",2016,3,10,51,"shot_no","Jump Shot","3PT Field Goal",23,"Orlando Magic",236,11,"Stephen Curry",35
"2427","Golden State Warriors","1/22/17",2016,3,5,19,"shot_no","Jump Shot","3PT Field Goal",25,"Orlando Magic",200,165,"Stephen Curry",40
"2428","Golden State Warriors","1/22/17",2016,3,1,30,"shot_yes","Jump Shot","3PT Field Goal",22,"Orlando Magic",-222,-11,"Stephen Curry",44
"2429","Golden State Warriors","1/22/17",2016,1,4,47,"shot_yes","Jump Shot","3PT Field Goal",26,"Orlando Magic",-97,244,"Stephen Curry",11
"2430","Golden State Warriors","1/22/17",2016,1,8,45,"shot_no","Jump Shot","3PT Field Goal",25,"Orlando Magic",184,178,"Stephen Curry",7
"2431","Golden State Warriors","12/15/16",2016,2,11,35,"shot_no","Jump Shot","2PT Field Goal",4,"New York Knicks",24,43,"Stephen Curry",19
"2432","Golden State Warriors","12/15/16",2016,1,10,13,"shot_no","Jump Shot","3PT Field Goal",27,"New York Knicks",-197,195,"Stephen Curry",5
"2433","Golden State Warriors","12/15/16",2016,1,6,9,"shot_no","Jump Shot","3PT Field Goal",26,"New York Knicks",-194,183,"Stephen Curry",9
"2434","Golden State Warriors","11/26/16",2016,3,0,3,"shot_no","Jump Shot","3PT Field Goal",27,"Minnesota Timberwolves",-78,259,"Stephen Curry",45
"2435","Golden State Warriors","11/26/16",2016,4,3,47,"shot_no","Jump Shot","3PT Field Goal",26,"Minnesota Timberwolves",-30,262,"Stephen Curry",57
"2436","Golden State Warriors","11/26/16",2016,1,7,59,"shot_no","Jump Shot","3PT Field Goal",31,"Minnesota Timberwolves",-165,267,"Stephen Curry",8
"2437","Golden State Warriors","11/26/16",2016,3,9,30,"shot_yes","Jump Shot","3PT Field Goal",28,"Minnesota Timberwolves",-142,249,"Stephen Curry",36
"2438","Golden State Warriors","11/26/16",2016,3,0,35,"shot_yes","Jump Shot","3PT Field Goal",29,"Minnesota Timberwolves",-106,272,"Stephen Curry",45
"2439","Golden State Warriors","11/26/16",2016,1,1,44,"shot_no","Jump Shot","3PT Field Goal",27,"Minnesota Timberwolves",-187,200,"Stephen Curry",14
"2440","Golden State Warriors","12/15/16",2016,3,3,25,"shot_no","Jump Shot","3PT Field Goal",26,"New York Knicks",-2,262,"Stephen Curry",42
"2441","Golden State Warriors","12/15/16",2016,2,2,23,"shot_yes","Jump Shot","3PT Field Goal",23,"New York Knicks",230,16,"Stephen Curry",28
"2442","Golden State Warriors","12/15/16",2016,2,3,13,"shot_no","Jump Shot","3PT Field Goal",29,"New York Knicks",-161,244,"Stephen Curry",27
"2443","Golden State Warriors","2/23/17",2016,3,0,30,"shot_yes","Jump Shot","3PT Field Goal",27,"Los Angeles Clippers",-199,188,"Stephen Curry",45
"2444","Golden State Warriors","2/23/17",2016,1,5,57,"shot_yes","Jump Shot","2PT Field Goal",22,"Los Angeles Clippers",-173,139,"Stephen Curry",10
"2445","Golden State Warriors","2/23/17",2016,1,11,4,"shot_yes","Jump Shot","2PT Field Goal",17,"Los Angeles Clippers",-174,16,"Stephen Curry",4
"2446","Golden State Warriors","10/28/16",2016,3,10,14,"shot_no","Jump Shot","2PT Field Goal",19,"New Orleans Pelicans",-171,90,"Stephen Curry",35
"2447","Golden State Warriors","10/28/16",2016,4,1,22,"shot_no","Jump Shot","3PT Field Goal",26,"New Orleans Pelicans",-55,257,"Stephen Curry",59
"2448","Golden State Warriors","10/28/16",2016,3,5,0,"shot_no","Jump Shot","3PT Field Goal",26,"New Orleans Pelicans",-178,200,"Stephen Curry",40
"2449","Golden State Warriors","10/28/16",2016,1,8,57,"shot_no","Jump Shot","3PT Field Goal",25,"New Orleans Pelicans",-156,203,"Stephen Curry",7
"2450","Golden State Warriors","10/28/16",2016,3,0,39,"shot_no","Jump Shot","3PT Field Goal",31,"New Orleans Pelicans",64,306,"Stephen Curry",45
"2451","Golden State Warriors","10/28/16",2016,1,10,53,"shot_yes","Jump Shot","3PT Field Goal",25,"New Orleans Pelicans",-107,228,"Stephen Curry",5
"2452","Golden State Warriors","10/28/16",2016,2,6,36,"shot_yes","Jump Shot","3PT Field Goal",26,"New Orleans Pelicans",105,242,"Stephen Curry",24
"2453","Golden State Warriors","10/28/16",2016,3,0,56,"shot_yes","Jump Shot","3PT Field Goal",29,"New Orleans Pelicans",-138,262,"Stephen Curry",45
"2454","Golden State Warriors","10/28/16",2016,1,4,54,"shot_no","Jump Shot","3PT Field Goal",24,"New Orleans Pelicans",19,247,"Stephen Curry",11
"2455","Golden State Warriors","10/28/16",2016,4,4,52,"shot_no","Jump Shot","3PT Field Goal",25,"New Orleans Pelicans",135,218,"Stephen Curry",56
"2456","Golden State Warriors","10/28/16",2016,3,3,57,"shot_yes","Jump Shot","3PT Field Goal",22,"New Orleans Pelicans",-228,-1,"Stephen Curry",42
"2457","Golden State Warriors","2/23/17",2016,3,3,42,"shot_no","Jump Shot","3PT Field Goal",26,"Los Angeles Clippers",163,205,"Stephen Curry",42
"2458","Golden State Warriors","2/23/17",2016,3,2,19,"shot_no","Jump Shot","3PT Field Goal",25,"Los Angeles Clippers",-192,165,"Stephen Curry",43
"2459","Golden State Warriors","2/23/17",2016,3,11,28,"shot_no","Jump Shot","3PT Field Goal",25,"Los Angeles Clippers",182,174,"Stephen Curry",34
"2460","Golden State Warriors","1/4/17",2016,2,4,5,"shot_yes","Jump Shot","3PT Field Goal",24,"Portland Trail Blazers",102,228,"Stephen Curry",26
"2461","Golden State Warriors","11/18/16",2016,2,4,22,"shot_no","Jump Shot","3PT Field Goal",26,"Boston Celtics",-14,262,"Stephen Curry",26
"2462","Golden State Warriors","1/4/17",2016,1,4,27,"shot_no","Jump Shot","3PT Field Goal",24,"Portland Trail Blazers",63,239,"Stephen Curry",11
"2463","Golden State Warriors","3/26/17",2016,4,4,57,"shot_yes","Jump Shot","3PT Field Goal",24,"Memphis Grizzlies",-19,247,"Stephen Curry",56
"2464","Golden State Warriors","3/26/17",2016,1,4,36,"shot_no","Jump Shot","3PT Field Goal",26,"Memphis Grizzlies",-176,200,"Stephen Curry",11
"2465","Golden State Warriors","2/11/17",2016,1,0,0,"shot_no","Jump Shot","3PT Field Goal",44,"Oklahoma City Thunder",64,439,"Stephen Curry",15
"2466","Golden State Warriors","2/11/17",2016,3,2,9,"shot_no","Jump Shot","2PT Field Goal",6,"Oklahoma City Thunder",-20,61,"Stephen Curry",43
"2467","Golden State Warriors","2/11/17",2016,3,0,0,"shot_no","Jump Shot","3PT Field Goal",45,"Oklahoma City Thunder",91,442,"Stephen Curry",45
"2468","Golden State Warriors","2/11/17",2016,1,1,46,"shot_no","Jump Shot","3PT Field Goal",24,"Oklahoma City Thunder",174,174,"Stephen Curry",14
"2469","Golden State Warriors","2/11/17",2016,2,1,26,"shot_no","Jump Shot","3PT Field Goal",22,"Oklahoma City Thunder",225,31,"Stephen Curry",29
"2470","Golden State Warriors","12/3/16",2016,3,3,5,"shot_no","Jump Shot","2PT Field Goal",8,"Phoenix Suns",-29,80,"Stephen Curry",42
"2471","Golden State Warriors","12/3/16",2016,2,4,51,"shot_no","Jump Shot","3PT Field Goal",27,"Phoenix Suns",69,267,"Stephen Curry",26
"2472","Golden State Warriors","12/3/16",2016,1,2,23,"shot_yes","Jump Shot","3PT Field Goal",25,"Phoenix Suns",-168,193,"Stephen Curry",13
"2473","Golden State Warriors","12/3/16",2016,3,4,43,"shot_yes","Jump Shot","3PT Field Goal",25,"Phoenix Suns",-209,154,"Stephen Curry",41
"2474","Golden State Warriors","12/3/16",2016,1,0,38,"shot_yes","Jump Shot","3PT Field Goal",23,"Phoenix Suns",-228,61,"Stephen Curry",15
"2475","Golden State Warriors","12/3/16",2016,3,2,30,"shot_yes","Jump Shot","3PT Field Goal",26,"Phoenix Suns",115,237,"Stephen Curry",43
"2476","Golden State Warriors","12/3/16",2016,3,10,29,"shot_no","Jump Shot","3PT Field Goal",26,"Phoenix Suns",-112,237,"Stephen Curry",35
"2477","Golden State Warriors","12/22/16",2016,3,6,45,"shot_no","Jump Shot","2PT Field Goal",11,"Brooklyn Nets",114,26,"Stephen Curry",39
"2478","Golden State Warriors","12/22/16",2016,1,6,58,"shot_no","Jump Shot","3PT Field Goal",24,"Brooklyn Nets",-125,213,"Stephen Curry",9
"2479","Golden State Warriors","12/22/16",2016,2,5,23,"shot_no","Jump Shot","2PT Field Goal",16,"Brooklyn Nets",86,144,"Stephen Curry",25
"2480","Golden State Warriors","12/22/16",2016,1,2,51,"shot_no","Jump Shot","3PT Field Goal",23,"Brooklyn Nets",-232,-19,"Stephen Curry",13
"2481","Golden State Warriors","12/22/16",2016,1,2,6,"shot_no","Jump Shot","3PT Field Goal",25,"Brooklyn Nets",150,205,"Stephen Curry",13
"2482","Golden State Warriors","12/22/16",2016,1,1,40,"shot_no","Jump Shot","3PT Field Goal",23,"Brooklyn Nets",-222,77,"Stephen Curry",14
"2483","Golden State Warriors","12/22/16",2016,1,1,6,"shot_yes","Jump Shot","3PT Field Goal",22,"Brooklyn Nets",227,-1,"Stephen Curry",14
"2484","Golden State Warriors","12/22/16",2016,1,0,1,"shot_no","Jump Shot","3PT Field Goal",47,"Brooklyn Nets",9,478,"Stephen Curry",15
"2485","Golden State Warriors","12/22/16",2016,4,4,12,"shot_yes","Jump Shot","3PT Field Goal",27,"Brooklyn Nets",-179,203,"Stephen Curry",56
"2486","Golden State Warriors","12/22/16",2016,2,0,22,"shot_no","Jump Shot","3PT Field Goal",23,"Brooklyn Nets",-233,41,"Stephen Curry",30
"2487","Golden State Warriors","12/22/16",2016,3,10,49,"shot_yes","Jump Shot","3PT Field Goal",24,"Brooklyn Nets",94,223,"Stephen Curry",35
"2488","Golden State Warriors","12/22/16",2016,3,10,15,"shot_no","Jump Shot","3PT Field Goal",24,"Brooklyn Nets",184,159,"Stephen Curry",35
"2489","Golden State Warriors","12/22/16",2016,4,6,22,"shot_no","Jump Shot","3PT Field Goal",24,"Brooklyn Nets",-240,-6,"Stephen Curry",54
"2490","Golden State Warriors","12/22/16",2016,4,5,29,"shot_no","Jump Shot","3PT Field Goal",24,"Brooklyn Nets",94,228,"Stephen Curry",55
"2491","Golden State Warriors","12/22/16",2016,2,0,1,"shot_no","Jump Shot","3PT Field Goal",44,"Brooklyn Nets",48,442,"Stephen Curry",30
"2492","Golden State Warriors","11/18/16",2016,1,3,2,"shot_no","Jump Shot","3PT Field Goal",25,"Boston Celtics",138,218,"Stephen Curry",12
"2493","Golden State Warriors","1/4/17",2016,2,3,42,"shot_no","Jump Shot","2PT Field Goal",20,"Portland Trail Blazers",37,200,"Stephen Curry",27
"2494","Golden State Warriors","11/18/16",2016,4,6,18,"shot_no","Jump Shot","3PT Field Goal",23,"Boston Celtics",235,21,"Stephen Curry",54
"2495","Golden State Warriors","11/18/16",2016,1,2,0,"shot_no","Jump Shot","3PT Field Goal",25,"Boston Celtics",135,218,"Stephen Curry",13
"2496","Golden State Warriors","11/18/16",2016,2,0,0,"shot_no","Jump Shot","3PT Field Goal",43,"Boston Celtics",-181,395,"Stephen Curry",30
"2497","Golden State Warriors","11/18/16",2016,3,1,46,"shot_no","Jump Shot","3PT Field Goal",28,"Boston Celtics",-204,193,"Stephen Curry",44
"2498","Golden State Warriors","11/18/16",2016,4,0,12,"shot_no","Jump Shot","3PT Field Goal",30,"Boston Celtics",89,287,"Stephen Curry",60
"2499","Golden State Warriors","11/18/16",2016,4,6,55,"shot_no","Jump Shot","2PT Field Goal",19,"Boston Celtics",-102,170,"Stephen Curry",54
"2500","Golden State Warriors","11/18/16",2016,1,2,39,"shot_no","Jump Shot","2PT Field Goal",14,"Boston Celtics",-145,18,"Stephen Curry",13
"2501","Golden State Warriors","1/4/17",2016,3,3,40,"shot_yes","Jump Shot","3PT Field Goal",23,"Portland Trail Blazers",228,46,"Stephen Curry",42
"2502","Golden State Warriors","1/4/17",2016,3,3,46,"shot_no","Jump Shot","3PT Field Goal",22,"Portland Trail Blazers",223,21,"Stephen Curry",42
"2503","Golden State Warriors","1/4/17",2016,1,0,55,"shot_no","Jump Shot","3PT Field Goal",26,"Portland Trail Blazers",-109,244,"Stephen Curry",15
"2504","Golden State Warriors","1/4/17",2016,1,0,0,"shot_no","Jump Shot","3PT Field Goal",71,"Portland Trail Blazers",140,704,"Stephen Curry",15
"2505","Golden State Warriors","1/4/17",2016,3,2,1,"shot_yes","Jump Shot","2PT Field Goal",9,"Portland Trail Blazers",-11,97,"Stephen Curry",43
"2506","Golden State Warriors","11/28/16",2016,4,0,56,"shot_no","Jump Shot","3PT Field Goal",26,"Atlanta Hawks",25,264,"Stephen Curry",60
"2507","Golden State Warriors","11/28/16",2016,4,0,20,"shot_no","Jump Shot","3PT Field Goal",26,"Atlanta Hawks",-104,249,"Stephen Curry",60
"2508","Golden State Warriors","1/4/17",2016,1,8,55,"shot_no","Jump Shot","3PT Field Goal",28,"Portland Trail Blazers",22,282,"Stephen Curry",7
"2509","Golden State Warriors","1/4/17",2016,4,5,11,"shot_yes","Jump Shot","2PT Field Goal",12,"Portland Trail Blazers",1,129,"Stephen Curry",55
"2510","Golden State Warriors","1/4/17",2016,4,4,9,"shot_no","Jump Shot","3PT Field Goal",28,"Portland Trail Blazers",-7,282,"Stephen Curry",56
"2511","Golden State Warriors","1/4/17",2016,4,3,9,"shot_yes","Jump Shot","3PT Field Goal",22,"Portland Trail Blazers",228,28,"Stephen Curry",57
"2512","Golden State Warriors","1/4/17",2016,1,11,22,"shot_yes","Jump Shot","3PT Field Goal",25,"Portland Trail Blazers",-29,252,"Stephen Curry",4
"2513","Golden State Warriors","1/4/17",2016,2,1,1,"shot_no","Jump Shot","3PT Field Goal",26,"Portland Trail Blazers",-119,239,"Stephen Curry",29
"2514","Golden State Warriors","1/4/17",2016,2,0,59,"shot_no","Jump Shot","3PT Field Goal",26,"Portland Trail Blazers",-142,219,"Stephen Curry",30
"2515","Golden State Warriors","1/4/17",2016,3,8,41,"shot_yes","Jump Shot","3PT Field Goal",29,"Portland Trail Blazers",148,254,"Stephen Curry",37
"2516","Golden State Warriors","1/4/17",2016,4,1,37,"shot_no","Jump Shot","2PT Field Goal",19,"Portland Trail Blazers",17,198,"Stephen Curry",59
"2517","Golden State Warriors","1/4/17",2016,4,0,31,"shot_no","Jump Shot","2PT Field Goal",23,"Portland Trail Blazers",37,234,"Stephen Curry",60
"2518","Golden State Warriors","12/17/16",2016,1,8,40,"shot_yes","Jump Shot","3PT Field Goal",26,"Portland Trail Blazers",-219,144,"Stephen Curry",7
"2519","Golden State Warriors","12/10/16",2016,2,3,52,"shot_no","Jump Shot","3PT Field Goal",25,"Memphis Grizzlies",105,232,"Stephen Curry",27
"2520","Golden State Warriors","12/10/16",2016,2,5,35,"shot_yes","Jump Shot","3PT Field Goal",25,"Memphis Grizzlies",125,223,"Stephen Curry",25
"2521","Golden State Warriors","12/28/16",2016,1,5,51,"shot_no","Jump Shot","3PT Field Goal",27,"Toronto Raptors",74,267,"Stephen Curry",10
"2522","Golden State Warriors","12/28/16",2016,1,0,4,"shot_no","Jump Shot","2PT Field Goal",8,"Toronto Raptors",-20,80,"Stephen Curry",15
"2523","Golden State Warriors","12/28/16",2016,4,5,54,"shot_no","Jump Shot","2PT Field Goal",18,"Toronto Raptors",115,139,"Stephen Curry",55
"2524","Golden State Warriors","12/28/16",2016,3,11,36,"shot_no","Jump Shot","2PT Field Goal",19,"Toronto Raptors",-124,154,"Stephen Curry",34
"2525","Golden State Warriors","12/28/16",2016,3,8,52,"shot_no","Jump Shot","2PT Field Goal",18,"Toronto Raptors",-16,183,"Stephen Curry",37
"2526","Golden State Warriors","11/28/16",2016,2,6,5,"shot_no","Jump Shot","3PT Field Goal",27,"Atlanta Hawks",156,228,"Stephen Curry",24
"2527","Golden State Warriors","11/23/16",2016,2,0,42,"shot_no","Jump Shot","3PT Field Goal",26,"Los Angeles Lakers",-196,174,"Stephen Curry",30
"2528","Golden State Warriors","1/25/17",2016,4,3,30,"shot_yes","Jump Shot","3PT Field Goal",23,"Charlotte Hornets",233,31,"Stephen Curry",57
"2529","Golden State Warriors","1/25/17",2016,3,4,53,"shot_yes","Jump Shot","3PT Field Goal",24,"Charlotte Hornets",69,237,"Stephen Curry",41
"2530","Golden State Warriors","11/28/16",2016,3,5,33,"shot_yes","Jump Shot","3PT Field Goal",25,"Atlanta Hawks",104,228,"Stephen Curry",40
"2531","Golden State Warriors","11/28/16",2016,1,10,32,"shot_yes","Jump Shot","3PT Field Goal",25,"Atlanta Hawks",-196,170,"Stephen Curry",5
"2532","Golden State Warriors","11/28/16",2016,1,6,58,"shot_no","Jump Shot","3PT Field Goal",25,"Atlanta Hawks",82,242,"Stephen Curry",9
"2533","Golden State Warriors","11/28/16",2016,2,0,9,"shot_no","Jump Shot","2PT Field Goal",3,"Atlanta Hawks",4,36,"Stephen Curry",30
"2534","Golden State Warriors","11/28/16",2016,1,4,42,"shot_no","Jump Shot","3PT Field Goal",26,"Atlanta Hawks",191,188,"Stephen Curry",11
"2535","Golden State Warriors","3/26/17",2016,1,10,16,"shot_no","Jump Shot","3PT Field Goal",29,"Memphis Grizzlies",-117,267,"Stephen Curry",5
"2536","Golden State Warriors","10/30/16",2016,1,11,26,"shot_yes","Jump Shot","2PT Field Goal",17,"Phoenix Suns",-169,61,"Stephen Curry",4
"2537","Golden State Warriors","3/26/17",2016,3,10,34,"shot_no","Jump Shot","3PT Field Goal",27,"Memphis Grizzlies",-63,267,"Stephen Curry",35
"2538","Golden State Warriors","3/26/17",2016,1,1,23,"shot_yes","Jump Shot","3PT Field Goal",27,"Memphis Grizzlies",-209,185,"Stephen Curry",14
"2539","Golden State Warriors","3/26/17",2016,4,0,51,"shot_no","Jump Shot","3PT Field Goal",29,"Memphis Grizzlies",133,262,"Stephen Curry",60
"2540","Golden State Warriors","3/26/17",2016,2,4,42,"shot_no","Jump Shot","2PT Field Goal",20,"Memphis Grizzlies",-205,26,"Stephen Curry",26
"2541","Golden State Warriors","3/26/17",2016,1,9,55,"shot_yes","Jump Shot","3PT Field Goal",23,"Memphis Grizzlies",-235,8,"Stephen Curry",6
"2542","Golden State Warriors","3/26/17",2016,1,6,49,"shot_no","Jump Shot","3PT Field Goal",27,"Memphis Grizzlies",-22,272,"Stephen Curry",9
"2543","Golden State Warriors","3/26/17",2016,3,0,58,"shot_no","Jump Shot","3PT Field Goal",26,"Memphis Grizzlies",104,244,"Stephen Curry",45
"2544","Golden State Warriors","3/26/17",2016,1,0,7,"shot_no","Jump Shot","3PT Field Goal",25,"Memphis Grizzlies",155,208,"Stephen Curry",15
"2545","Golden State Warriors","1/6/17",2016,4,0,0,"shot_no","Jump Shot","3PT Field Goal",34,"Memphis Grizzlies",177,301,"Stephen Curry",60
"2546","Golden State Warriors","11/23/16",2016,2,0,0,"shot_no","Jump Shot","3PT Field Goal",59,"Los Angeles Lakers",38,591,"Stephen Curry",30
"2547","Golden State Warriors","11/23/16",2016,2,5,3,"shot_yes","Jump Shot","3PT Field Goal",26,"Los Angeles Lakers",-38,262,"Stephen Curry",25
"2548","Golden State Warriors","11/23/16",2016,1,9,53,"shot_yes","Jump Shot","3PT Field Goal",25,"Los Angeles Lakers",-215,146,"Stephen Curry",6
"2549","Golden State Warriors","11/23/16",2016,1,6,8,"shot_no","Jump Shot","3PT Field Goal",26,"Los Angeles Lakers",-22,262,"Stephen Curry",9
"2550","Golden State Warriors","11/23/16",2016,3,0,2,"shot_no","Jump Shot","3PT Field Goal",25,"Los Angeles Lakers",153,203,"Stephen Curry",45
"2551","Golden State Warriors","11/23/16",2016,1,0,4,"shot_no","Jump Shot","2PT Field Goal",22,"Los Angeles Lakers",127,185,"Stephen Curry",15
"2552","Golden State Warriors","11/23/16",2016,3,6,11,"shot_yes","Jump Shot","3PT Field Goal",24,"Los Angeles Lakers",232,65,"Stephen Curry",39
"2553","Golden State Warriors","11/23/16",2016,2,3,26,"shot_yes","Jump Shot","3PT Field Goal",25,"Los Angeles Lakers",-199,164,"Stephen Curry",27
"2554","Golden State Warriors","11/23/16",2016,3,4,58,"shot_no","Jump Shot","3PT Field Goal",25,"Los Angeles Lakers",-176,183,"Stephen Curry",41
"2555","Golden State Warriors","11/23/16",2016,1,9,20,"shot_yes","Jump Shot","3PT Field Goal",26,"Los Angeles Lakers",94,252,"Stephen Curry",6
"2556","Golden State Warriors","10/30/16",2016,2,6,36,"shot_yes","Jump Shot","3PT Field Goal",26,"Phoenix Suns",235,120,"Stephen Curry",24
"2557","Golden State Warriors","10/30/16",2016,4,4,40,"shot_no","Jump Shot","3PT Field Goal",23,"Phoenix Suns",-232,-21,"Stephen Curry",56
"2558","Golden State Warriors","10/30/16",2016,4,5,27,"shot_yes","Jump Shot","2PT Field Goal",19,"Phoenix Suns",-56,185,"Stephen Curry",55
"2559","Golden State Warriors","10/30/16",2016,1,10,14,"shot_yes","Jump Shot","3PT Field Goal",25,"Phoenix Suns",1,252,"Stephen Curry",5
"2560","Golden State Warriors","10/30/16",2016,1,8,22,"shot_yes","Jump Shot","3PT Field Goal",25,"Phoenix Suns",-147,214,"Stephen Curry",7
"2561","Golden State Warriors","11/7/16",2016,4,3,34,"shot_yes","Jump Shot","3PT Field Goal",25,"New Orleans Pelicans",-194,159,"Stephen Curry",57
"2562","Golden State Warriors","11/7/16",2016,1,7,29,"shot_yes","Jump Shot","3PT Field Goal",30,"New Orleans Pelicans",-196,228,"Stephen Curry",8
"2563","Golden State Warriors","11/7/16",2016,1,1,54,"shot_no","Jump Shot","2PT Field Goal",23,"New Orleans Pelicans",-163,164,"Stephen Curry",14
"2564","Golden State Warriors","11/7/16",2016,3,1,41,"shot_yes","Jump Shot","3PT Field Goal",26,"New Orleans Pelicans",-91,252,"Stephen Curry",44
"2565","Golden State Warriors","11/7/16",2016,3,5,59,"shot_no","Jump Shot","3PT Field Goal",25,"New Orleans Pelicans",-222,121,"Stephen Curry",40
"2566","Golden State Warriors","11/7/16",2016,2,3,14,"shot_no","Jump Shot","2PT Field Goal",7,"New Orleans Pelicans",4,75,"Stephen Curry",27
"2567","Golden State Warriors","11/7/16",2016,2,0,0,"shot_no","Jump Shot","3PT Field Goal",55,"New Orleans Pelicans",-153,535,"Stephen Curry",30
"2568","Golden State Warriors","11/7/16",2016,1,7,5,"shot_no","Jump Shot","3PT Field Goal",27,"New Orleans Pelicans",-53,272,"Stephen Curry",8
"2569","Golden State Warriors","11/7/16",2016,4,2,54,"shot_yes","Jump Shot","3PT Field Goal",25,"New Orleans Pelicans",-89,237,"Stephen Curry",58
"2570","Golden State Warriors","1/16/17",2016,1,10,3,"shot_no","Jump Shot","3PT Field Goal",23,"Cleveland Cavaliers",-228,33,"Stephen Curry",5
"2571","Golden State Warriors","1/25/17",2016,2,4,17,"shot_no","Jump Shot","3PT Field Goal",25,"Charlotte Hornets",-63,247,"Stephen Curry",26
"2572","Golden State Warriors","3/14/17",2016,1,3,13,"shot_yes","Jump Shot","3PT Field Goal",23,"Philadelphia 76ers",-232,47,"Stephen Curry",12
"2573","Golden State Warriors","11/19/16",2016,2,3,46,"shot_no","Jump Shot","3PT Field Goal",26,"Milwaukee Bucks",37,262,"Stephen Curry",27
"2574","Golden State Warriors","11/19/16",2016,3,4,20,"shot_no","Jump Shot","3PT Field Goal",22,"Milwaukee Bucks",-227,31,"Stephen Curry",41
"2575","Golden State Warriors","2/13/17",2016,1,4,58,"shot_no","Jump Shot","3PT Field Goal",25,"Denver Nuggets",45,252,"Stephen Curry",11
"2576","Golden State Warriors","11/19/16",2016,3,4,44,"shot_no","Jump Shot","3PT Field Goal",26,"Milwaukee Bucks",-214,156,"Stephen Curry",41
"2577","Golden State Warriors","3/20/17",2016,1,10,52,"shot_yes","Jump Shot","3PT Field Goal",26,"Oklahoma City Thunder",-178,190,"Stephen Curry",5
"2578","Golden State Warriors","3/20/17",2016,3,4,55,"shot_no","Jump Shot","3PT Field Goal",23,"Oklahoma City Thunder",227,56,"Stephen Curry",41
"2579","Golden State Warriors","12/10/16",2016,2,0,3,"shot_no","Jump Shot","3PT Field Goal",25,"Memphis Grizzlies",64,242,"Stephen Curry",30
"2580","Golden State Warriors","12/10/16",2016,3,6,41,"shot_yes","Jump Shot","3PT Field Goal",26,"Memphis Grizzlies",105,244,"Stephen Curry",39
"2581","Golden State Warriors","12/10/16",2016,3,6,9,"shot_no","Jump Shot","3PT Field Goal",25,"Memphis Grizzlies",68,242,"Stephen Curry",39
"2582","Golden State Warriors","12/10/16",2016,1,0,0,"shot_no","Jump Shot","3PT Field Goal",71,"Memphis Grizzlies",4,717,"Stephen Curry",15
"2583","Golden State Warriors","12/10/16",2016,1,8,18,"shot_no","Jump Shot","3PT Field Goal",25,"Memphis Grizzlies",-53,252,"Stephen Curry",7
"2584","Golden State Warriors","12/10/16",2016,3,1,33,"shot_yes","Jump Shot","3PT Field Goal",25,"Memphis Grizzlies",137,214,"Stephen Curry",44
"2585","Golden State Warriors","12/10/16",2016,3,0,36,"shot_no","Jump Shot","3PT Field Goal",25,"Memphis Grizzlies",-106,234,"Stephen Curry",45
"2586","Golden State Warriors","3/20/17",2016,3,9,42,"shot_no","Jump Shot","3PT Field Goal",26,"Oklahoma City Thunder",150,213,"Stephen Curry",36
"2587","Golden State Warriors","3/20/17",2016,1,9,13,"shot_no","Jump Shot","2PT Field Goal",15,"Oklahoma City Thunder",-91,126,"Stephen Curry",6
"2588","Golden State Warriors","3/20/17",2016,2,0,0,"shot_yes","Jump Shot","3PT Field Goal",24,"Oklahoma City Thunder",110,224,"Stephen Curry",30
"2589","Golden State Warriors","3/20/17",2016,3,6,8,"shot_yes","Jump Shot","3PT Field Goal",23,"Oklahoma City Thunder",-9,239,"Stephen Curry",39
